uid	nickname	msg	msgurl	msg_id	msgtime	msgfrom	media	map_data	n_likes	n_forwards	n_favorites	n_comments	is_forward	forward_uid	forward_nickname	forward_daren	forward_verified	forward_vip	forward_msg	forward_msgurl	forward_msg_id	forward_msgtime	forward_msgfrom	forward_media	forward_map_data	forward_n_likes	forward_n_forwards	forward_n_favorites	forward_n_comments
1881798702	Izzzzzie	一枝獨秀 http://t.cn/zQyfFsv	http://weibo.com/1881798702/zFHb5oziO	3599374275855578	1373641163	Instagram	True		1	0	0	0																	
1881798702	Izzzzzie	（分享 Joanie Madden 的单曲 《Down By The Salley Gardens》 http://t.cn/h1F7al ）	http://weibo.com/1881798702/zFygCgMlY	3599031743999122	1373559496	iPad版豆瓣FM	True		0	0	0	0																	
1881798702	Izzzzzie	不求你們照顧也別排那麼後面啊親 // @BabyFish小辣媽 : @Izzzzzie 多照顾我和 @Mlle_Stephanie	http://weibo.com/1881798702/zENqtnL15	3597231175662279	1373130207	iPhone客户端	False		0	0	0	0	True	1735618041	星座秘语				【十二星座最关心最体贴最会照顾人排行榜】冠军（双子座）、亚军（天秤座）、季军（金牛座）、第四名（天蝎座）、第五名（射手座）、第六名（水瓶座）、第七名（双鱼座）、第八名（白羊座）、第九名（摩羯座）、第十名（巨蟹座）、第十一名（处女座）、第十二名（狮子座）	http://weibo.com/1735618041/zELrl2RCg	3597154830682760	1373112006	时光机	True		6	0	0	0
1881798702	Izzzzzie	// @Renjie_Mao :MFS，笑色特了	http://weibo.com/1881798702/zEeb0ANFd	3595876188770719	1372807154	iPhone客户端	False		0	0	0	0	True	1678843974	fall_ark			微博會員	看到有个帖子里一个加拿大留学生说自己在瑞士碰到的各种奇葩事，甚至造出了一个新短语“妈逼瑞（妈了个逼的瑞士人！）” 用来形容瑞士人的古板、严谨和疯狂 下面还有一些回复，整理了一下！ （原帖： http://t.cn/zQPzVhT ）	http://weibo.com/1678843974/zE8oK8KAs	3595654062085708	1372754193	新浪微博	True		1	0	0	0
1881798702	Izzzzzie	我刚刚使用了微博会员特权，将一条精彩的微博置顶显示咯，快来我的个人主页瞧瞧吧！ http://weibo.com/izzzzzie/profile	http://weibo.com/1881798702/zE5c9y55F	3595530938122723	1372724840	新浪微博	False		0	0	0	0																	
1881798702	Izzzzzie	Innisfree补水面膜原装进口正大店15/PCE，现五折出售。欲购者速度联系~	http://weibo.com/1881798702/zE59yvDr5	3595529327539763	1372724456	新浪微博	True		0	0	0	0																	
1881798702	Izzzzzie	Driver forgets us again 我在这里: http://t.cn/zHsmAfp	http://weibo.com/1881798702/zDVfvDXux	3595148619523481	1372633688	iPhone客户端	True	韩国	1	0	0	0																	
1881798702	Izzzzzie	soga	http://weibo.com/1881798702/zDngEq2l8	3593842366205526	1372322252	新浪微博	False		1	0	0	0	True	1657421782	生活小智慧				【口罩的正确戴法】若你是健康的，就把绿色面朝外；若你生病了，就把白色面朝外。（图：Facebook） #小知识#	http://weibo.com/1657421782/zDn9xz2yt	3593837958351305	1372321203	时光机	True		4	0	0	0
1881798702	Izzzzzie	SMART！神卡〜 // @LawBeyonds :还有交通卡	http://weibo.com/1881798702/zDgtflaCM	3593581095045732	1372259959	iPhone客户端	False		0	0	0	0	True	1882217514	LawBeyonds				那些年我们拿过的纪念品：雨伞，茶杯，饭盒，U盘，激光笔，演讲遥控器，杯垫，手机壳…	http://weibo.com/1882217514/zDfRZtzLH	3593557997049009	1372254455	Android客户端	True		0	0	0	0
1881798702	Izzzzzie	原來真的有 // @BMSM_TradeUnion :拜耳150周年庆！全球总裁Dekkers在浦东香格里拉酒店开好千人员工大会后，又赶到船长号游船上，和员工、客户等共庆150岁生日。	http://weibo.com/1881798702/zDgqtlTnW	3593579375217792	1372259552	iPhone客户端	False		0	0	0	0	True	1206880707	朱丽叶_项				从黄浦江游船上，看拜耳150周年庆广告。 我在: http://t.cn/zHDLKNB	http://weibo.com/1206880707/zDf6fg1iI	3593528393818252	1372247394	iPhone客户端	True		0	0	0	0
1881798702	Izzzzzie	May the Froce be with you and me! // @威妮弗蕾德 :为撒偶毕业时候就一点么感受到母校文艺风骨 // @Daisy_干煎带鱼 :说的真好	http://weibo.com/1881798702/zDgpMdYsY	3593578943330700	1372259449	iPhone客户端	False		0	0	0	0	True	1688511087	华东师范大学				#2013毕业典礼# 我觉得本来这样的场合我应该像少林寺的老和尚一样对你们说：“下山去吧，匡扶正义。”但是，我没有力气说出来。然后，我又想到《星球大战》里的台词：“May the Force be with you.”这话多好啊，愿原力与你同在……【毛尖老师在对外汉语学院2013届毕业典礼上的致辞】 @王子乔和	http://weibo.com/1688511087/zDe8Xyy3K	3593491638234080	1372238632	新浪微博	True		6	0	0	0
1881798702	Izzzzzie	初夏的夜 我在: | 白沙路	http://weibo.com/1881798702/zCDSC8hK6	3592097661974830	1371906281	iPhone客户端	True	浙江省-杭州市-西湖区-白沙路	0	0	0	0																	
1881798702	Izzzzzie	@Mlle_Stephanie 我要去买个假头套	http://weibo.com/1881798702/zCv4iaPiN	3591758942580489	1371825523	iPad客户端	False		0	0	0	0	True	1650096331	城市画报				「创意+ 」 #致闺蜜# 【闺蜜】两个人是因为相似而走在一起，还是在一起了就越来越相似？即日起微博分享你和閨蜜造型相似的照片，编辑内容加入 #致闺蜜# 话题，并 @一尚门TFD @城市画报 @叶谦 ，你和閨蜜都有機會獲贈品牌YE‘s的创意单品 The Skin I Live In 一件(总值3960元)。活动详情 http://t.cn/zH38UWf	http://weibo.com/1650096331/zCu2jqu72	3591719276312284	1371816067	皮皮时光机	True		4	0	0	0
1881798702	Izzzzzie	@一个单眼皮一个双眼皮小胖纸 有別克整嗎？	http://weibo.com/1881798702/zCbunbfy8	3591006312681384	1371646085	iPhone客户端	False		0	0	0	0	True	2128372947	每日上海			微博會員	【别克车主有福咯！ 】别克车主6月和7月来杭州 @斐文野奢酒店 免费住一晚1800元的大套房！山清水秀、空气清新，美味佳肴，在召唤你们！行动吧：关注 @斐文野奢酒店 ，转发微博 @3好友 ，登陆官网预定房间（6、7月份），退房时出示行驶证，即可免除全额房费！ （每车限一间）	http://weibo.com/2128372947/zCbjHvwo8	3590999697512672	1371644508	新浪微博	True		4	0	0	0
1881798702	Izzzzzie	转发微博	http://weibo.com/1881798702/zC33NDaom	3590682319334742	1371568840	iPhone客户端	False		2	0	0	0	True	1764222885	当时我就震惊了			微博會員	如果你明白，生命的短暂。。。 「图转」	http://weibo.com/1764222885/zC31eC7di	3590680729084196	1371568457	新浪微博	True		1	0	0	0
1881798702	Izzzzzie	不是最近〜不做不精彩好麼	http://weibo.com/1881798702/zC30stVt2	3590680247132420	1371568342	iPhone客户端	False		0	0	0	0	True	1653689003	新周刊				微调查：最近常做梦吗？	http://weibo.com/1653689003/zC2lXlTDd	3590655135218739	1371562358	专业版微博	True		1	0	0	0
1881798702	Izzzzzie	必须转一下 // @阳光雨露0529 : 你们俩不能老这样啊，把我们都吓到了// @Topskychen : 必须赞 @寻寻觅觅_Seeker @kingderlwc // @寻寻觅觅_Seeker : 比如你逛街路过一块电子广告牌，发现上面正在播放一个你很讨厌的广告。现在你可以拿起手机，扫描广告牌上的二维码，然后遥控换个广告放！//	http://weibo.com/1881798702/zC1IYw7xo	3590630967655474	1371556596	新浪微博	False		0	0	0	0	True	2286596853	雅虎北京全球研发中心				#雅虎北研黑客日# 获得最具市场潜力奖的作品- Mobile Controller for Yahoo! Webplayer。这个app能提供大多数的播放器的常用功能，如播放，暂停等。无需植入Android或iOS程序，它作为一个web应用程序，只要使用浏览器，就可以支持所有移动设备。你还可以通过微博跟朋友分享你正在看什么或听什么。赞吧~	http://weibo.com/2286596853/zBZgJkhWj	3590536574835523	1371534091	专业版微博	True		0	0	0	0
1881798702	Izzzzzie	所以說女人一直在找對的人，而男人找的是對的時間 @一个单眼皮一个双眼皮小胖纸 // @不_来_赛 :顺序很重要！	http://weibo.com/1881798702/zBx3N2ayO	3589452230517254	1371275563	iPhone客户端	False		1	0	0	0	True	1876825261	7籽_ailsa				陈豪结婚了，新娘不是相恋多年的廖碧兒而是陈茵媺。其实爱情从一开始就知道结果。不是说多爱，不是感觉多对，不过是想结婚了身边刚好有这么个人。爱的早不如爱得刚刚好。爱得轰烈不如爱得及时。与其做他第一个、最长时间的那个、最爱的那个， 倒不如做他最后的一个。人生的出场顺序很重要	http://weibo.com/1876825261/zBhSbx5pM	3588868437885642	1371136376	iPhone客户端	True		2	0	0	0
1881798702	Izzzzzie	// @威妮弗蕾德 :哈哈哈哈哈 好感人 // @北风表掉发 : // @华东师范大学 :ECNU困难生预警系统，通过饭卡餐饮消费了解同学们的经济状况，如果花销比正常情况明显少了，学校及时关注作为困难预警参考。这个减肥的同学么。。// @weiwei-san : 好感人！！	http://weibo.com/1881798702/zBwZq42Y4	3589449520964724	1371274917	iPhone客户端	False		0	0	0	0	True	2127462964	周日的眼睛				华师大少女减肥减出人文关怀	http://weibo.com/2127462964/zBn9L2fZL	3589071530538145	1371184796	iPhone客户端	True		1	0	0	0
1881798702	Izzzzzie	回复 @Mlle_Stephanie :唉特怎麼沒志氣的我謝謝你！ // @Mlle_Stephanie : @Izzzzzie 忍不住想艾特你	http://weibo.com/1881798702/zBqkr63Pl	3589193471444683	1371213868	iPhone客户端	False		1	0	0	0	True	2591929872	致前度的公开信			微博會員	真爱就是那个被你拉黑过无数次又加回来的人！！	http://weibo.com/2591929872/zBnLsC6ce	3589094909080286	1371190370	皮皮时光机	True		4	0	0	0
1881798702	Izzzzzie	转发微博	http://weibo.com/1881798702/zB4oGBYTd	3588350429052199	1371012872	iPhone客户端	False		0	0	0	0	True	1671079195	Licheng_Ling				到了芍药的季节	http://weibo.com/1671079195/zB3UjantX	3588331592473549	1371008380	Weico.iPhone	True		5	0	0	0
1881798702	Izzzzzie	@Nalanbeika 去看看有啥好貨！	http://weibo.com/1881798702/zADUXlrno	3587332555110126	1370770192	iPhone客户端	True		0	0	0	0																	
1881798702	Izzzzzie	// @优酷网 : 亮点在最后哇~！	http://weibo.com/1881798702/zADxujjhG	3587318004602364	1370766723	新浪微博	False		0	0	0	0	True	1642904381	优酷网				《可爱颂》史上最最清纯的版本！后面的妹纸们都要萌死人了。。。这才是真正的萌的人心都化了啊！！！ http://t.cn/zHWUVgT	http://weibo.com/1642904381/zAm351c54	3586645670284770	1370606426	优酷	True		3	0	0	0
1881798702	Izzzzzie	＞5h 我在这里: | 釜山	http://weibo.com/1881798702/zAru75a2f	3586854631230219	1370656247	iPhone客户端	True	韩国-Busan	0	0	0	0																	
1881798702	Izzzzzie	a little bit tired today 分享 Christina Aguilera 的单曲《You Lost Me》（来自豆瓣FM- #还不如一句情歌 MHz# ） http://t.cn/zOn7qH7	http://weibo.com/1881798702/zzQtQtzge	3585432187047058	1370317109	豆瓣FM	True		0	0	0	0																	
1881798702	Izzzzzie	亮了// @LawBeyonds : 那边是我们的食堂，理应做做广告// @Siegfried_钱 :忒凶残	http://weibo.com/1881798702/zzFMYy1Vo	3585021208110554	1370219125	新浪微博	False		0	0	0	0	True	1906349547	DorisLi_0117	微博達人			我勒个去！	http://weibo.com/1906349547/zzFpOt6Sl	3585006846937945	1370215702	联想乐Phone_S890	True		0	0	0	0
1881798702	Izzzzzie	最初以为只是路人，没想到变成亲爱的；曾经以为最亲爱的，最后也只是路人。MV：刘若英《亲爱的路人》 http://t.cn/zHSHdsj	http://weibo.com/1881798702/zzokhCzNN	3584349939194091	1370059082	酷6网分享	True		1	0	0	0																	
1881798702	Izzzzzie	終於紫了！ @岚_造型 你家的貓真的是睡著了	http://weibo.com/1881798702/zzamtmyKP	3583813135376815	1369931095	iPhone客户端	True		1	0	0	0																	
1881798702	Izzzzzie	感謝 @李大卫童鞋 @一个单眼皮一个双眼皮小胖纸 的款待，在我們奔三的道路上 我在这里: | T.G.I.FRiDAY...	http://weibo.com/1881798702/zyWO18LEL	3583292052089819	1369806862	iPhone客户端	True	上海市-浦东新区-滨江大道	0	0	0	0																	
1881798702	Izzzzzie	外公對我說：今天去買個蛋糕和好菜〜晚上要回來吃飯喔。鼻子一下子酸了。太有殺傷力。	http://weibo.com/1881798702/zyUoPDTc2	3583199559506958	1369784810	iPhone客户端	False		0	0	0	0																	
1881798702	Izzzzzie	懸浮	http://weibo.com/1881798702/zylY6nOAJ	3581876025676021	1369469255	iPhone客户端	False		0	0	0	0	True	1650096331	城市画报				女孩子的心思你不懂？那就看看菲律宾摄影师Hannah Chu如何将对女生的情感世界进行的超现实的展示。这里的每一张照片都传递着不同的情绪，盘旋的纸飞机，恰如内心的迷失。	http://weibo.com/1650096331/zylxxA2nc	3581859558588934	1369465329	皮皮时光机	True		9	0	0	0
1881798702	Izzzzzie	Bo$$ i$ the bo$$// @一块去旅行 :比起NO，更希望老板能给我一个￥es	http://weibo.com/1881798702/zylUwsmNO	3581873806760840	1369468725	iPhone客户端	False		0	0	0	0	True	1930409882	求职小帮手				#职幽默# 一封员工要求加薪的英文信以及老板的回信。一山更比一山高啊！（转）	http://weibo.com/1930409882/zyan22zrt	3581430200612899	1369362962	时光机	True		1	0	0	0
1881798702	Izzzzzie	外加不同口味！// @太让我震惊了 : 创意无限~	http://weibo.com/1881798702/zyc8M0L5O	3581498240181028	1369379183	新浪微博	False		0	0	0	0	True	1807446510	每日创意放送				一款日历，以茶为本，一共是一年的量，每天可以撕一片下来泡茶喝。 [转]	http://weibo.com/1807446510/zy2JMfj5b	3581136783648277	1369293006	皮皮时光机	True		6	0	0	0
1881798702	Izzzzzie	理想的下午总是过得太快	http://weibo.com/1881798702/z2zvoCZXT	3506131429294661	1351410336	iPhone客户端	True		0	0	0	0																	
1881798702	Izzzzzie	这简直是耻辱 // @全球热门搜罗 :	http://weibo.com/1881798702/z1wIVaQLd	3503641212586095	1350816620	iPhone客户端	False		0	0	0	0	True	1642351200	段子精选				【不能看到某个圆圈中的数字，说明某方面可能有潜伏问题】不见1：侵略性强。不见2：智力较低。不见3：生活放荡败坏。不见4：倾向暴力领导。不见5：可能轻易被同性吸引，有潜在的同性恋倾向。不见6：可能轻易会精神分裂，需要额外的关注。（ps：1是25，2是29，3是45，4是56，5是64，6是8。）你有木有？	http://weibo.com/1642351200/z1pc0Frvn	3503351729877181	1350747604	iPad客户端	True		9	0	0	0
1881798702	Izzzzzie		http://weibo.com/1881798702/z1c4SdLqv	3502847583280575	1350627406	新浪微博	False		0	0	0	0	True	1851524785	笑多了会怀孕			微博會員	一想到今天是周五我就笑了。。。你笑了吗？ （转）	http://weibo.com/1851524785/z1c2bvI5a	3502845917557624	1350627009	皮皮时光机	True		3	0	0	0
1881798702	Izzzzzie	新版Weico真高级，现在竟然还可以边看视频边刷微薄，手指往上一推就消失了！太神奇太洋气了！这里下: http://t.cn/zOmTZK7	http://weibo.com/1881798702/z0Xj3iK3f	3502279774466929	1350492029	Weico.iPhone	True		0	0	0	0																	
1881798702	Izzzzzie	请叫他 QC !	http://weibo.com/1881798702/z0J2R1Zt2	3501731570474612	1350361328	iPhone客户端	False		0	0	0	0	True	1882217514	LawBeyonds				我勒个去，这边的办公室有喵星人在散步。。。	http://weibo.com/1882217514/z0IUth9mI	3501726374087580	1350360088	新浪微博	True		0	0	0	0
1881798702	Izzzzzie	有冲锋衣在身，不怕	http://weibo.com/1881798702/z0HNgqRHO	3501683466402976	1350349859	新浪微博	False		0	0	0	0	True	1734536090	街旁				北京迎来入秋后最冷的一周，周一已经凉意袭人，周二清晨就阴雨绵绵，还会刮起5-6级左右的偏北风，最低气温也将下降到4℃，周三温度最低也可能会降至5℃，一场秋雨一场寒，也许一夜之间树叶就全落光了，捂紧衣服匆匆奔走在街旁的你们，今天穿秋裤了吗？	http://weibo.com/1734536090/z0HJ7DnJQ	3501680899386046	1350349248	皮皮时光机	True		1	0	0	0
1881798702	Izzzzzie	转发微博	http://weibo.com/1881798702/z0HMHyuBj	3501683118220785	1350349776	新浪微博	False		0	0	0	0	True	1191965271	三联生活周刊				北岛：有时，我们自以为与时俱进，其实在不断后退，一直退到我们出发的地方。  早安！	http://weibo.com/1191965271/z0HIWqHxY	3501680786363926	1350349220	皮皮时光机	True		1	0	0	0
1881798702	Izzzzzie	我刚更新了 #微博客户端秋季版# ，1.完美支持iOS6和iPhone5高清屏幕显示， 2.全新表情，微博时间线支持表情显示， 3.首页支持分组可见微博，分享微博更私密，4.支持微博会员评论置顶，全新支付中心。 App Store下载地址： http://t.cn/zOabEYN	http://weibo.com/1881798702/z0DdoAEWr	3501507468737191	1350307895	iPhone客户端	True		0	0	0	0																	
1881798702	Izzzzzie	是不是啊 // @阳光雨露0529 :// @刘凯HKBU : 转发微博	http://weibo.com/1881798702/z0kJ2vnQO	3500796727479854	1350138441	iPhone客户端	False		0	0	0	0	True	2392261910	社会网络与数据挖掘				邮件的最佳发送时间：上午8点、9点，下午3点、4点，晚上8点。在这几个时间段里，邮件的点击率和打开率相对其他时间较高。	http://weibo.com/2392261910/z067eredq	3500235126489504	1350004548	新浪微博	True		0	0	0	0
1881798702	Izzzzzie	转发微博。	http://weibo.com/1881798702/z0kHvkJFU	3500795774942138	1350138216	iPhone客户端	False		0	0	0	0	True	1740577714	全球热门搜罗			微博會員	我们终于来到以前憧憬的年纪，却发现已经有人订婚、有人结婚、有人出国、有人生活顺利、有人坚持梦想、有人碌碌无为......毕业时的那个蓝天早已消失不见，那个和你在操场边说着要一起走到未来的人，也早就不知道去了哪里。看着窗外的天，突然就黑了，感觉像我们的青春，突然就没了。	http://weibo.com/1740577714/z0kC2sRkl	3500792386878177	1350137408	iPad客户端	True		1	0	0	0
1881798702	Izzzzzie	之前还回味过《创世纪》。一路走好。	http://weibo.com/1881798702/z0jSmbqDZ	3500764062724031	1350130657	新浪微博	False		0	0	0	0	True	1686300145	HKChannel				【香港著名編劇 #司徒錦源# 逝世】司徒錦源，香港電影及電視編劇。電影作品包括《一個字頭的誕生》《暗花》《非常突然》《放·逐》等。參與編審TVB劇有《勇探實錄》《創世紀》《廟街·媽·兄弟》等。（創世紀中許文彪那段著名的批判地產商的話就是他所寫 http://t.cn/hfOIO ）參看： http://t.cn/zljEK93	http://weibo.com/1686300145/z0h0R8Z0C	3500654012141146	1350104418	新浪微博	True		2	0	0	0
1881798702	Izzzzzie	抵达甄鬟修行处	http://weibo.com/1881798702/z0gvBAIp2	3500634638750496	1350099797	iPhone客户端	True		0	0	0	0																	
1881798702	Izzzzzie		http://weibo.com/1881798702/z05rFseK8	3500209356729860	1349998404	iPhone客户端	False		0	0	0	0	True	1804595460	上海生活小灵通			微博會員	【一生有四个发胖危险期】发胖危险期第一阶段：工作三年内，41%女性增2.5公斤；第二阶段：婚后；第三阶段：40岁左右；第四阶段：更年期和退休后。专家支招：减压，防压力导致暴食；吃好，远离三高食品；多动，每天至少步行20分钟；睡足，保证7至9个小时睡眠。你躲过发胖危险期了吗?	http://weibo.com/1804595460/z05qI8dHV	3500208761959319	1349998262	iPad客户端	True		0	0	0	0
1881798702	Izzzzzie	@4motion001	http://weibo.com/1881798702/z001cEcWb	3500000749582855	1349948668	新浪微博	False		0	0	0	0	True	1650096331	城市画报				#抗扎堆旅游路线# 【奇遇不为人所知的美景——四川+西 藏】行程：不冻泉-曲玛莱-玛尼干戈-宗科-成都。路上不仅能遇到藏野鹿、藏原羚、藏羚羊等众多野生动物，还有从不曾有人打扰的原生态景观、独特的民族文化风景。旅行攻略见下图「城画312期」cc @黄鹤的行走日记	http://weibo.com/1650096331/yFWrGfMo7	3499961163760927	1349939231	皮皮时光机	True		0	0	0	0
1881798702	Izzzzzie	我得到了街旁徽章【欢乐长假】，放假啦！如果出去玩的话，可以试试最新的『探索』功能呢！希望能够帮到你 :D http://t.cn/zlSjowV	http://weibo.com/1881798702/yF3Xcu97E	3497866507184910	1349439826	街旁分享足迹	True		0	0	0	0																	
1881798702	Izzzzzie	大雨快停	http://weibo.com/1881798702/ytsYVj7F0	3470229214557682	1342850582	iPhone客户端	True		0	0	0	0																	
1881798702	Izzzzzie	我在k1+3 cafe bar (木鸭梨餐吧)。与 @Mlle_Stephanie 在一起。 http://t.cn/zlSjSnU	http://weibo.com/1881798702/yF3XbATGD	3497866498793871	1349439823	街旁分享足迹	False	上海市-黄浦区-南京西路	0	0	0	0																	
1881798702	Izzzzzie	说话果断不能太满。。什么坐飞机从来没delay都是浮云	http://weibo.com/1881798702/ysJJVycPm	3468490118152464	1342435947	iPhone客户端	False		0	0	0	0																	
1881798702	Izzzzzie	我得到了街旁徽章【欢迎新同学】，开始玩街旁啦！我在这儿记录每天的出行，和你们一起分享。 http://t.cn/zlSjS0J	http://weibo.com/1881798702/yF3Xb2ryp	3497866490582577	1349439821	街旁分享足迹	True		0	0	0	0																	
1881798702	Izzzzzie	试一试咩？ @Mlle_Stephanie @4motion001	http://weibo.com/1881798702/yr1u768cP	3464405671461515	1341462140	iPhone客户端	False		0	0	0	0	True	1804595460	上海生活小灵通			微博會員	今天怎么热的天气， 汽车停在室外的童鞋别浪费，前挡玻璃这里可以烤鸡蛋了，二个小时~鸡蛋就熟了！下午泡杯咖啡，2只蛋，适适意意一顿下午茶 晚高峰堵在路上肚子也不会咕咕叫了； 天不是特别热的时候可以用鹌鹑蛋，效果一样的 [图via 潘杰blog]	http://weibo.com/1804595460/yr1oYcVPn	3464402483082229	1341461380	新浪微博	True		1	0	0	0
1881798702	Izzzzzie	转发微博。	http://weibo.com/1881798702/yEMs90Mbt	3497193770185223	1349279432	iPhone客户端	False		0	0	0	0	True	1945139410	上海沃画报			微博會員	1993年，建设中的东方明珠，曾经的陆家嘴好寂寞	http://weibo.com/1945139410/yELl2o2c2	3497150925728306	1349269217	皮皮时光机	True		1	0	0	0
1881798702	Izzzzzie	已经换上第二辆公交车了	http://weibo.com/1881798702/yqLn1nkpZ	3463786235560035	1341314455	iPhone客户端	False		0	0	0	0	True	1736450205	一个单眼皮一个双眼皮小胖纸	微博達人			看着一个个满是人的公交车站就没心情等了，11路呗	http://weibo.com/1736450205/yqLiP3DVH	3463783630868477	1341313832	Xperia arc LT15i	False		0	0	0	0
1881798702	Izzzzzie	没几圈就汗流浃背了	http://weibo.com/1881798702/yCaYD81FT	3490986631913065	1347799531	iPhone客户端	False		0	0	0	0	True						抱歉，此微博已被作者删除。							0	0	0	0
1881798702	Izzzzzie	而且要学会逆向思维。 // @电影集结号 :傻逼一样的坚持，总会看见牛逼的结果。	http://weibo.com/1881798702/yqJL66mmw	3463724281515932	1341299683	iPhone客户端	False		0	0	0	0	True	2609292124	如何对付职场小人				如果一件事成功率是1%，那反复100次至少成功1次概率是多少？备选答案：10%，23%，38%，63%—正确答案是63%。计算方法：成功率1%，失败率99%，尝试100次，全部失败概率为99%的100次方约37%，至少成功一次即63%。看似不可能的事在反复尝试中成功率会不断提高。傻逼一样的坚持，总会看见牛逼的结果。	http://weibo.com/2609292124/yqHOayCPj	3463649308252405	1341281808	新浪微博	True		1	0	0	0
