uid	nickname	msg	msgurl	msg_id	msgtime	msgfrom	media	map_data	n_likes	n_forwards	n_favorites	n_comments	is_forward	forward_uid	forward_nickname	forward_daren	forward_verified	forward_vip	forward_msg	forward_msgurl	forward_msg_id	forward_msgtime	forward_msgfrom	forward_media	forward_map_data	forward_n_likes	forward_n_forwards	forward_n_favorites	forward_n_comments
1739412814	婧兮愚兮	噗···// @MrFatPumpkin : 都是泪…// @Jue_W : 可以贴纸么？噗……	http://weibo.com/1739412814/A7rFMBJx2	3617746748993164	1378021501	新浪微博	False		0	0	0	0	True	3217179555	回忆专用小马甲			微博會員	刚听到坐在隔壁桌吃饭的一个金链大哥对他小弟说：「下个月你就要跟着去收账了，再疼也得去纹个身」 哎，哪行哪业容易呀...	http://weibo.com/3217179555/A5MFCrXN4	3613787326664694	1377077501	iPhone客户端	False		2	0	0	0
1739412814	婧兮愚兮	@艮哥从心所欲 请问您的眼睛看哪里···配合一点好咩	http://weibo.com/1739412814/A717QaEsi	3616726262538794	1377778199	专业版微博	False		0	0	0	0	True	2659129371	英特尔招聘在线				小伙伴们发现我们的微博今儿有神马不同吗？没错，我们的微博换新装啦，为了迎接2014英特尔校园招聘，小招决定驻扎在微博一线，为大家带来最新的校招职位，宣讲会等信息，并为大家答疑解惑！欢迎大家常来互动。再悄悄的给大家透露一个消息，我们明天会有大活动上线，手机平板送不停哦！小招我够意思吧！	http://weibo.com/2659129371/A70jEiEjz	3616695144444877	1377770778	孔明社交管理	False		2	0	0	0
1739412814	婧兮愚兮	妹妹不是古典脸喏// @欧美二线品牌 : →_→// @claireliangliang :最右！// @当时我就震惊了 : →_→// @我的朋友是个呆B : →_→// @微博搜索 : 陈妍希版小龙女→_→// @和菜头 :脑补了一下：小龙女一拳把尹志平打翻在地，乘骑位，撕衣胡。尹惊哭：不要啊！哪吒你不要这样啊！	http://weibo.com/1739412814/A70xc6NJT	3616703541621169	1377772782	新浪微博	False		0	0	0	0	True	1210558765	于正1978		新浪個人認證	微博會員	吵吵吵，吵个鬼，不就想看个定妆照吗？定妆是没有，但光试妆就够秒杀你们了，哇哈哈哈〜	http://weibo.com/1210558765/A6XuDxsOR	3616586637975609	1377744910	iPhone客户端	True		9	0	0	0
1739412814	婧兮愚兮	不是说高德背后有很大大大大的后台咩···// @数据挖掘与数据分析 : 速搬小板凳集体围观。。。	http://weibo.com/1739412814/A70susLt5	3616700626855655	1377772087	新浪微博	False		0	0	0	0	True	1063687330	中国IT杂谈	微博達人		微博會員	【百度地图跟高德地图这是要掐起来的节奏么？？！！】两家刚对外宣布产品免费，百度地图就咔咔甩出绝杀大招！对已经付费的用户退费，高德瞬间溃败。。。称对付费用户抱歉，不会退款····速搬小板凳集体围观！好戏在这里~~	http://weibo.com/1063687330/A70o9fmXV	3616697933663203	1377771445	新浪微博	True		9	0	0	0
1739412814	婧兮愚兮	// @欧美二线品牌 : 最后一条是招出来 的？// @宅宋喵 : 嫖完被抓时间段里发了33条微博——刚笑完嫖客他自己就坐实嫖客被警方抓了// @菜鸟阿喵 : 公知们都集体出动来插刀了吗// @谁说小号吹不响-天日昭昭 : // @点子正 :	http://weibo.com/1739412814/A6XkiFozL	3616580229865921	1377743382	iPad客户端	False		0	0	0	0	True	1652939362	河清海晏lhh		新浪個人認證		警方通报：1、薛和张某不到20天先后3次发生性关系；2、薛被抓时态度嚣张称是美国人；3、嫖完被抓时间段里发了33条微博；4、薛有特殊性癖好且常拖欠嫖资；5、与数名在押卖淫女有性关系并聚众淫乱；6、曾让卖淫女站在一边看他做爱；7、喜性感苗条年轻女，肤黑有疤痕者一律不要；8、在泰国荷兰均买过春。	http://weibo.com/1652939362/A6TdaD7LS	3616422049324668	1377705668	新浪微博	True		1	0	0	0
1739412814	婧兮愚兮	黑 // @欧美二线品牌 : // @Linson五木林森 :今日最佳哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	http://weibo.com/1739412814/A6QRwFHis	3616331749937884	1377684140	iPad客户端	False		0	0	0	0	True	1267454277	凤凰周刊				【李银河：薛蛮子嫖娼可能是行为艺术】近日，著名性学家李银河撰文，自称与薛蛮子有过一面之缘，印象中薛蛮子“家庭生活幸福，夫妻恩爱”，认为他不至于走到嫖娼这一步。李银河对此事进行了合理化，认为他可能在搞“行为艺术”，“引起公众对卖淫法的关注”。哇塞 http://t.cn/z8AolJ8	http://weibo.com/1267454277/A6PSg98FQ	3616293762178298	1377675083	新浪微博	True		2	0	0	0
1739412814	婧兮愚兮	// @欧美二线品牌 : 马克加索尔	http://weibo.com/1739412814/A6QPy5Ha4	3616330521357556	1377683847	iPad客户端	False		0	0	0	0	True	2217846494	陳郡謝金魚是也	微博達人			清代台湾最强女鬼陈守娘与神明告教授事件 http://t.cn/z8LfvUS	http://weibo.com/2217846494/A6Qwjdlsu	3616318593180754	1377681000	新浪长微博	True		4	0	0	0
1739412814	婧兮愚兮	跌宕起伏// @天才小熊猫 : 言简意赅// @使徒子 : 深入浅出 // @八卦_我实在是太CJ了 : 浅显易懂	http://weibo.com/1739412814/A6zGdrjCz	3615671256510283	1377526664	新浪微博	False		0	0	0	0	True						抱歉，此微博已被作者删除。							0	0	0	0
1739412814	婧兮愚兮	// @義_心_一_意 : // @李开复 : // @张欣 :// @文茜小妹大 :转发微博	http://weibo.com/1739412814/A6bg60krd	3614732500078567	1377302848	iPad客户端	False		0	0	0	0	True	1717865610	姣姣tiger				薄熙来最辜负的孩子，六年未见，在他人生最低谷站出来说：“作为他的儿子，我为他受到的痛苦感到难过，同时也为他的坚强感到骄傲。”而他那最宠爱的小儿子却留在国外不敢回国。他的前妻接受访问说“他是一个善良的人”；而他最爱的少妻却作证指控自己的丈夫。如今，一切都已无法挽回，不知他是否后悔	http://weibo.com/1717865610/A653vg3Kf	3614494053827647	1377245999	新浪微博	False		6	0	0	0
1739412814	婧兮愚兮	// @欧美二线品牌 : // @沈阿腰 :太恶心！/？？ // @小羊小痒 :这是东北那边的封建方法，针插大女，让女鬼不敢投胎到这家，下胎生男孩。 山东那边的封建方法是，生了不想要的女儿，活埋，活埋在人流量大的十字路口，让众人踩踏，告诉女的别往我家投胎，我们只要儿子。 这样的方法，很少有人知道了	http://weibo.com/1739412814/A5WRq0X1l	3614179040226879	1377170894	新浪微博	False		0	0	0	0	True	2248207595	七公李清晨		新浪個人認證		下方两图是患儿上次因针刺入胸腔入院时的胸片和取出针时的照片，我们轻信了家长的解释，以为是意外……上方两图是患儿不久后的今日再次入院，这回是三根针，已报警。我去ICU的时候，当班医生跟我说有家属问上次取是不是取干净了……幸亏上次术前术后的影像学证据都保留全了。	http://weibo.com/2248207595/A5Eh3i6tw	3613464574314798	1377000552	新浪微博	True		2	0	0	0
1739412814	婧兮愚兮	这种大V公知们该。张江特别该。// @所长别开枪是我 :清华南都不开心了	http://weibo.com/1739412814/A5ShnATiA	3614002938792380	1377128907	三星GalaxyNote	False		0	0	0	0	True	1676582524	性感玉米		新浪個人認證	微博會員	抄送 @薛蛮子 @happy张江 ，特别是后者，不进去真是他妈天理不容啊。警方将调查与“秦火火”协议转发微博大V_网易新闻中心 http://t.cn/zQDwE0M	http://weibo.com/1676582524/A5OTtxJPn	3613872798040989	1377097880	FaWave	False		6	0	0	0
1739412814	婧兮愚兮	// @头条新闻 : 转发微博	http://weibo.com/1739412814/A5lXOxZ5V	3612760728099675	1376832742	新浪微博	False		0	0	0	0	True	1640601392	新浪视频				【监控录像曝光！ #中国好司机# 调头接下错站女童】16日，温暖的一幕在长沙上演：6岁女童独自乘公交，却不想下错了站，司机发现后担心孩子走丢，征得乘客同意后，调头将她接上车，并安全送到奶奶身边。司机接到女童后还非常有爱地道歉，“叔叔不好，对不起”。 http://t.cn/zQBcAwd 正能量！扩散！	http://weibo.com/1640601392/A5lRppXfC	3612756756185964	1376831795	新浪微博	True		1	0	0	0
1739412814	婧兮愚兮	警察？// @欧美二线品牌 : @慕18姐 小心啊  // @Christy蜜酱 : 出门要当心啊！ // @小Fsir : @平安北京 求严正的处理说明！！！！！// @TimeOut北京 : 这招儿居然蔓延到北京来了，大家要警惕	http://weibo.com/1739412814/A4Ht56nar	3611204071519027	1376461605	三星GalaxyNote	False		0	0	0	0	True	1863337381	吃喝玩乐在北京			微博會員	【昨天地铁6号线绑架姑娘全过程！遇到装熟人绑架你的人贩子，最可怕的就是周围人的不理睬！！！】昨天的事儿，当事人自述。坏人是成帮结伙，周围还没有正能量，唉。——来自 @话唠儿	http://weibo.com/1863337381/A4FOfdP9H	3611140313294909	1376446405	iPhone客户端	True		2	0	0	0
1739412814	婧兮愚兮	公知又来秀了，我承认关注公知就是为了看戏// @SexFriend :所以我的转发超低，因为很多人会认为Sex这么美的东西是脏的、不体面的。// @罗永浩 : // @褚明宇 : 言论自由。比如现在，我不同意你的观点，但我不会禁止你放你妈的狗屁。 // @任志强 :这个应该有。 // @袁莉wsj :有些帖子不愿转就是因为有脏话。	http://weibo.com/1739412814/A4HbWuV6P	3611193447369371	1376459072	三星GalaxyNote	False		0	0	0	0	True	1676368781	樊建川		新浪個人認證		微博上应该禁止骂脏话。	http://weibo.com/1676368781/A2SJicoje	3606870402953384	1375428379	iPad客户端	True		7	0	0	0
1739412814	婧兮愚兮	龙门镖局怎么就结局了啊！！！好桑感啊！！！要哭的节奏啊 好歹来个80集啊···接下来的X季都不许换演员啊！！！	http://weibo.com/1739412814/A4AWH8OXo	3610953352102506	1376401828	新浪微博	False		0	0	0	0																	
1739412814	婧兮愚兮	我去！！！什么情况！！！经常天黑了才下班回学校的要吓死的节奏啊！// @Angela-tiantian : 亲们注意安全啦	http://weibo.com/1739412814/A4rqu1eye	3610587420294266	1376314584	新浪微博	False		0	0	0	0	True	3049551911	华师大信院研会				最近我校频有学生遭到不良份子侵袭，侥幸没有遭到伤害，晚上十点以后回寝室一定结伴而行，有好几次我十一点多从实验室回寝室的路上都会看到女生独自一人行走，现在想想那是很危险的，请大家一定要小心，请大家扩散下 @华东师范大学研究生会 @华东师范大学 @上海发布 @俞立中 我在: | 颛兴东路	http://weibo.com/3049551911/A3rkKjaSX	3608200584570079	1375745519	iPhone客户端	True		0	0	0	0
1739412814	婧兮愚兮	情何以堪	http://weibo.com/1739412814/A4q4T7wD7	3610535591793729	1376302228	三星GalaxyNote	False		0	0	0	0	True	1743374541	美图秀秀				同学说，所谓的女汉子，只不过是因为长得丑而已，但凡有些爷们气质的漂亮姑娘，都被称为女王大人。(转)	http://weibo.com/1743374541/A4q0EpPr2	3610532966155920	1376301601	美图秀秀	True		2	0	0	0
1739412814	婧兮愚兮	情愿吃药或者打屁屁针// @导演王小帅 :转 // @剑客李杨 :// @导演陈国星 : 确实// @凤凰微闻 :// @山野土郎中 :没有夸张，如这样下去人类灭在自己手里 ！ // @凤凰微闻 :记住，输液是一个微创手术，在国外，只要重病患者、快死的	http://weibo.com/1739412814/A4gT4nHoj	3610182305648343	1376217997	三星GalaxyNote	False		0	0	0	0	True						抱歉，此微博已被作者删除。							0	0	0	0
1739412814	婧兮愚兮	// @三文鱼君 :……………………// @作业本 : 这篇文章看的发抖。。。。。	http://weibo.com/1739412814/A4gtjfyBK	3610166333707956	1376214190	三星GalaxyNote	False		0	0	0	0	True	1657239733	肉唐僧		新浪個人認證	微博會員	@作家陈岚 （天涯网名“深海水妖”、“十年生死两茫茫”、“陈素瑶”……天知道这女人有多少个马甲），去天津抢夺无肛女婴事已经过去两年多了。虽然这是我上网十年以来见过的最恶劣和最不能释怀的事情，陈岚这个女人也是我最不能原...(使用 @长颈鹿长微博 分享，www.changweibo. com)	http://weibo.com/1657239733/yDYQ5oCLc	3495286615868870	1348824729	分享按钮	True		3	0	0	0
1739412814	婧兮愚兮	走过路过帮忙点一下小米啦，第二排第一个吧好像，就是那个照片即真人的姑娘，谢啦，就是喜欢木有办法	http://weibo.com/1739412814/A3Q3V9OGo	3609151152339780	1375972152	iPad客户端	False		0	0	0	0	True	2120006760	PLU小米		新浪個人認證		大家好，S3总决赛华语解说投票，跪求给为观众老爷投票，拉票，多投一票，美姿美妙，跪下了！ http://t.cn/zQ0DlpC	http://weibo.com/2120006760/A3NlVkNsX	3609046994956711	1375947319	360浏览器超速版	True		4	0	0	0
1739412814	婧兮愚兮	是这样的，不过火锅沾料的麻将我还是很喜欢滴	http://weibo.com/1739412814/A3bblAg0g	3607579718641328	1375597492	三星GalaxyNote	False		0	0	0	0	True	2328671822	淘趣小分队				很多朋友说他吃的都是正宗的川菜、火锅、小面。一网友不服气，于是和他干了起来。神贴揭露真相啊！！碉堡了！(转)	http://weibo.com/2328671822/A39UviHG3	3607530834457803	1375585839	我的微播炉	True		2	0	0	0
1739412814	婧兮愚兮	女一不谈，红玉气场不够啊!小狐狸还不错// @冷笑话精选 :我更期待男版的定妆照啊~~~女版的你们打几分？	http://weibo.com/1739412814/A3587dxta	3607347073226924	1375542024	三星GalaxyNote	False		0	0	0	0	True	2794074682	追剧行动派				【《 #古剑奇谭# 》定妆照·~· (女版)】 #杨幂# 饰演神秘少女风晴雪； #郑爽# 饰演半人半妖襄铃； #陈紫函# 饰演上古红玉剑剑灵红玉； #钟欣桐# 饰演蓬莱国公主巽芳； #张檬# 饰演琴川方家二小姐方如沁； #戚薇# 饰演自闲山庄的大小姐叶沉香； #李小璐# 饰演乌蒙灵谷大巫祝韩休宁。 对于这样的阵容，你给几分？	http://weibo.com/2794074682/A2R4KEClg	3606806829680510	1375413221	新浪微博	True		2	0	0	0
1739412814	婧兮愚兮	太惊人！食堂有这么好的甜点 // @微驴友 : #厦门最佳小吃# 厦大不止校园美丽，食堂的饭也不错哦~~厦大的朋友们快来推荐些~	http://weibo.com/1739412814/A31GzpwCB	3607214676083601	1375510458	三星GalaxyNote	False		0	0	0	0	True	2061540447	ocean还是ocean	微博達人			#厦门最佳小吃# 厦门小吃很多，很多都不合北方人的口味。我印象最深的是在厦大食堂吃的榴莲酥，真是想不到味道那么浓烈的榴莲，做成的榴莲酥却一点异味都没有，吃起来清新可口，甚至有一点香香的感觉。如果你不吃榴莲，你一定要尝尝榴莲酥 @天天想种地 @超级玛丽英 @霏羽流星 @微驴友	http://weibo.com/2061540447/A2KTQgAES	3606569423954166	1375356618	微博桌面	True		0	0	0	0
1739412814	婧兮愚兮	韩国那个估计选的是最差的吧	http://weibo.com/1739412814/A2RGYg2fp	3606830523821891	1375418869	iPad客户端	False		0	0	0	0	True	2214257545	YouTube精选				韩国与中国飞行员降落对比。。。神配乐！哈哈哈！ BTW，脑补一下，韩国那位飞行员要是在《冲上云霄》里，一定会被Sam哥念死。。。。 http://t.cn/zQaye76	http://weibo.com/2214257545/A2Rl0jqd9	3606816904628991	1375415624	新浪微博	True		2	0	0	0
1739412814	婧兮愚兮	好 ！// @妖妖小精 : 套图来了〜后面几张是怎么回事！！	http://weibo.com/1739412814/A2RCIn15H	3606827885485741	1375418241	iPad客户端	False		0	0	0	0	True	3092275843	千年受气包	微博達人			#进击的巨人# 嗯，那个还原度超高的艾伦在这里→ http://t.cn/zQaheUb	http://weibo.com/3092275843/A2Qp5bK6F	3606780992798845	1375407062	新浪微博	True		7	0	0	0
1739412814	婧兮愚兮	// @云之影翡翠 :保护缉毒警察就是保护我们自己和我们的孩子！要求保密负责制，泄密人员绝不姑息。同时要求全面提高缉毒干警的待遇，我一个过命的弟兄就搞缉毒，一个月3000块钱，和饭店服务员一个待遇，TMD! 还有我去年两个当警察的同学（一个是我高中同桌）也都殉职了，当警察真男人！莫让英雄流血又流	http://weibo.com/1739412814/A2PsP7SlT	3606744871877229	1375398449	三星GalaxyNote	False		0	0	0	0	True	2328516855	公安部打四黑除四害				#呼吁# 成都警方抓捕毒贩行动受到各方高度关注，谨表感谢！但也有些微博发布了缉毒民警的正面照片，暴露了他们的容貌。也许博主未及多想，也许并无恶意，但正是这些无心之失，将浴血奋战的勇士们置于险境！为了不让他们流血又流泪，为了他们的妻子、孩子，也为了所有人，请删图或面部打码发布！顶起！！	http://weibo.com/2328516855/A2Di2BOIo	3606276909013088	1375286879	小米手机2	False		3	0	0	0
1739412814	婧兮愚兮	电视台当观众都是瞎子吧。小三和小四的风波还真是有趣// @猫扑 :这剧情急转直下啊！……呵呵呵呵呵呵呵出了之后就不是贵电视台的人了是吧……	http://weibo.com/1739412814/A2IiNC5fv	3606469579076645	1375332815	三星GalaxyNote	False		0	0	0	0	True	2105421645	猫扑猫仔队				【女主播怒斥同行抢老公 上海台发声明撇清】网友爆料上海电视台节目女主持人杨伶俐遭婚变，她老公与《淘最上海》的女主持程兰搞婚外情，同时还指程兰为了当上女主持，睡了不少人才会有现在的地位，而上海广播电视台星尚频道通过微博否认涉事两位女主播是该频道员工。 详情： http://t.cn/zQXz0zt	http://weibo.com/2105421645/A2HvbdOvp	3606438813292411	1375325479	专业版微博	True		2	0	0	0
1739412814	婧兮愚兮	表现反映了起码十秒 // @要被玩坏了 :人干事？// @一只学霸 :哈哈哈哈哈哈 // @种白菜的白素贞 :哈哈哈哈哈哈哈哈哈哈哈哈// @我一个机灵就饿醒了 :// @玩个微博ID弄那么长有意思吗 :哈哈哈哈哈哈哈哈哈哈哈哈哈哈// @每天都被自己帅醒真是苦恼 : 哈哈哈// @虐猫狂人薛定谔 : 哈哈哈哈哈哈哈小学生要哭了！	http://weibo.com/1739412814/A2yMPeNzq	3606103793527144	1375245605	三星GalaxyNote	False		0	0	0	0	True	1823571022	PansyDalloway	微博達人		微博會員	为什么有这么丧心病狂的电视剧。。。。	http://weibo.com/1823571022/A2sOe3rbm	3605874020819476	1375190823	新浪微博	True		1	0	0	0
1739412814	婧兮愚兮	笑的脸痛// @八卦_我实在是太CJ了 :太机智 // @屌絲打分蜻蜓隊長 : 笑了五分钟哈韩哈 // @我叫假发我最屌 :笑的喉咙疼	http://weibo.com/1739412814/A2yJIzwTv	3606101868467929	1375245145	三星GalaxyNote	False		0	0	0	0	True						抱歉，此微博已被作者删除。							0	0	0	0
1739412814	婧兮愚兮	哎哟，能不能坐等哪个网站买了版权，网上就不会剪了吧～// @阿嘿嘿嘿滨 : @阿哈哈哈冰	http://weibo.com/1739412814/A2yIuD4UE	3606101109313680	1375244965	三星GalaxyNote	False		0	0	0	0	True	1494848464	宁财神		新浪個人認證		主题曲换成梦之声歌手唱的——在我严正抗议之后，播出时狂剪戏，剪到完全不接戏，东方卫视，其实你可以把所有剧情都换成梦之声，那样收视更高更过瘾！！！！！！	http://weibo.com/1494848464/A2tJdf3b6	3605909353587140	1375199247	新浪微博	False		2	0	0	0
1739412814	婧兮愚兮	不喜欢他，不过是个有实力的娃，希望不要影响他以后的职业生涯啦。// @小宝么么哒 :	http://weibo.com/1739412814/A1EnqFDlq	3603935409922692	1374728622	三星GalaxyNote	False		0	0	0	0	True	2324962515	LOL英雄联盟视频				祝福：PDD赛前不幸出车祸无法参加IEM！国内著名上单选手PDD今早买早餐时不幸车祸手臂受伤，将缺席本次的半决赛。顶替他上场的可能是YG战队的上单选手电棍。让我们一起祝福PDD早日康复，重返赛场吧！详情： http://t.cn/zQIqQeQ （分享自 @电竞网 ）	http://weibo.com/2324962515/A1DRFtVYA	3603915717134376	1374723926	电竞网	True		1	0	0	0
1739412814	婧兮愚兮	好麻烦啊~我还是远远的看we就满足了// @小宝么么哒 :啊~~WE礼拜六一定要去等我哇！！！	http://weibo.com/1739412814/A1EkyuFGb	3603933627310059	1374728196	三星GalaxyNote	False		0	0	0	0	True	2418208201	I-ROCKS				#寻找小艾# 小艾已经准备从公司出发啦，背着WE的装备包前往CJ，在CJ现场的WE粉丝们，到时候按照规则完成任务找到小艾就可以得到礼物！我们送给第一个粉丝诺言的亲笔签名键盘，今天也是他的生日呢。规则请见长微博： http://t.cn/zQfrwQu	http://weibo.com/2418208201/A1Dynjw3A	3603903754651462	1374721075	专业版微博	True		0	0	0	0
1739412814	婧兮愚兮	我们还真没有这么年少轻狂的时候，违法能用年少轻狂带过？	http://weibo.com/1739412814/A1DtUuaad	3603900987188913	1374720415	三星GalaxyNote	False		0	0	0	0	True	1731986465	爱奇艺				【李天一律师称成年人世界于他太过凶险】李天一律师接受媒体采访时称，“我们都有过年少轻狂的年代和经历，不要以一点否定人的一生。其实，成年人的世界于他（李天一）而言，何其凶险。”而他本人现在被24小时无间断骚扰和辱骂…… http://t.cn/zQVSK3f	http://weibo.com/1731986465/A1Dj8CQFn	3603894309258917	1374718822	爱奇艺	True		2	0	0	0
1739412814	婧兮愚兮	啊啊啊！周六啊···为什么木有WE55555555555	http://weibo.com/1739412814/A1yfrDCCc	3603699819443232	1374672450	新浪微博	False		0	0	0	0	True	1549509140	GO_Hank		新浪個人認證	微博會員	chinajoy 我和 @JoKer874 会在25号和27号解说罗技展台的比赛以及腾讯展台OMG VS IG的表演赛，欢迎观众老爷们来看。	http://weibo.com/1549509140/A1vSVlrz1	3603608975110847	1374650793	新浪微博	True		7	0	0	0
1739412814	婧兮愚兮	大V什么的最近超级倒胃口// @欧美二线品牌 : 不会搜索就这种结果 // @银发的小卷子 : 最后一句点个赞// @苏阿良最近掉坑掉得有点严重 : // @路十六 : // @斯库里 : 无意义点赞，无脑转发。	http://weibo.com/1739412814/A1xRegxWK	3603684803943742	1374668872	新浪微博	False		0	0	0	0	True	1525671330	zhuangpeiyuan	微博達人			昨天“日本乘客推车救人”被众大V吹捧，感慨“我们拿什么战胜这个民族？”我随手查了一下，天朝人民表示见义勇为抬车救人，多大点个事啊！大V公知们一向选择性失明，对自家“好事不出门，坏事传千里”；而对别人家却秉着“坏事不入我法眼，好事马上去跪舔”的态度，可耻不？ @东方都市报 @今晚报	http://weibo.com/1525671330/A1sGjibNB	3603485834335263	1374621434	新浪微博	True		3	0	0	0
1739412814	婧兮愚兮	当年就转过，所以几年来绝不喝靠超女酸酸乳发家的某牛。吃吃酸奶咯。// @米米水 : @XX小乱 @水小小米 // @Tilt2CU的枫子 : 生活是美好的 // @只做一只鱼 : // @LeBron_Xu : // @青春jlma :	http://weibo.com/1739412814/zuvMB2nZk	3572720170568870	1367286328	三星GalaxyNote	False		0	0	0	0	True						抱歉，此微博已被作者删除。							0	0	0	0
1739412814	婧兮愚兮	转发微博	http://weibo.com/1739412814/zurjCthoR	3572548446978401	1367245386	三星GalaxyNote	False		0	0	0	0	True	1167147710	欧美二线品牌	微博達人		微博會員	查了一下新闻'阿坝州政府派出三支民兵'黑水民兵和汶川民兵奔赴芦山'20号晚八点到，小金民兵徒步翻越夹金山奔赴一山之隔的宝兴，20号下午5点就到了宝兴蜂桶寨，晩8点进入一直到震后第三天还被人称作孤岛的宝兴县城。 #拼图#	http://weibo.com/1167147710/zumyIhZvp	3572365604288007	1367201793	Weico.iPhone	True		0	0	0	0
